Age,IQ,Time per Day (hrs),Assessment Score,Level of Student,Level of Course,Course Name,Consistency,Consistency_Num,Student_Level_Num,Course_Level_Num,Present Material Level,Relative Performance,Material Level,Present_Material_Level_Num,Material_Level_Num
13,78.81057434133712,1.9589579702005921,71,Beginner,Advanced,History,Irregular,0,1,3,Beginner,11,Beginner,1,1
13,126.4064288548042,1.8671469258315188,73,Advanced,Advanced,Science,Irregular,0,3,3,Advanced,-17,Advanced,3,3
16,106.08899827774134,0.024099693407699692,97,Advanced,Intermediate,History,Irregular,0,3,2,Intermediate,22,Beginner,2,1
8,94.08420643894493,2.171960144745349,60,Advanced,Beginner,English,Irregular,0,3,1,Intermediate,0,Advanced,2,3
12,113.47750797124462,2.040027194474792,66,Intermediate,Beginner,Math,Regular,1,2,1,Intermediate,21,Advanced,2,3
14,111.51339251006576,0.018753305403235644,71,Beginner,Beginner,Math,Regular,1,1,1,Beginner,41,Advanced,1,3
12,91.03337813007845,2.543508560201598,40,Beginner,Advanced,English,Regular,1,1,3,Intermediate,-20,Beginner,2,1
10,130.29239046005716,0.8560857267234154,94,Advanced,Intermediate,History,Irregular,0,3,2,Intermediate,19,Advanced,2,3
12,77.87820675134343,5.834672775857231,79,Advanced,Beginner,Science,Irregular,0,3,1,Advanced,19,Advanced,3,3
12,102.25095427273462,0.7993331592950199,92,Advanced,Intermediate,Math,Regular,1,3,2,Intermediate,17,Advanced,2,3
9,104.12943308361841,0.9412692998362526,64,Advanced,Intermediate,English,Regular,1,3,2,Advanced,-11,Intermediate,3,2
8,79.32480635539468,0.17718876849094545,58,Beginner,Advanced,English,Regular,1,1,3,Beginner,-2,Beginner,1,1
9,96.5931012294126,0.24578057195923897,67,Intermediate,Intermediate,English,Irregular,0,2,2,Intermediate,7,Beginner,2,1
14,121.16380379521203,3.134848811461827,54,Advanced,Advanced,History,Irregular,0,3,3,Advanced,-36,Beginner,3,1
9,123.98650222051891,0.8600106535905367,50,Advanced,Intermediate,Math,Irregular,0,3,2,Advanced,-25,Intermediate,3,2
13,90.30532992439504,0.41325300671823434,58,Beginner,Beginner,Science,Irregular,0,1,1,Beginner,28,Intermediate,1,2
10,111.56619098315115,1.0484388820155734,67,Advanced,Advanced,History,Irregular,0,3,3,Advanced,-23,Beginner,3,1
12,96.76528263299831,1.3072080158104074,75,Advanced,Beginner,Science,Irregular,0,3,1,Intermediate,15,Advanced,2,3
9,110.68469064272179,1.0833112877556155,96,Advanced,Beginner,Science,Regular,1,3,1,Advanced,36,Advanced,3,3
16,108.68779340819813,0.24792839814760048,65,Beginner,Advanced,Science,Irregular,0,1,3,Intermediate,5,Beginner,2,1
16,107.4414846334011,2.7521756176984447,80,Advanced,Advanced,English,Irregular,0,3,3,Intermediate,-10,Advanced,2,3
16,100.5074088373537,0.24290881428240269,99,Advanced,Beginner,English,Regular,1,3,1,Intermediate,39,Advanced,2,3
13,90.26488672000382,1.096380129746084,63,Intermediate,Intermediate,English,Regular,1,2,2,Beginner,3,Intermediate,1,2
9,78.21518303224721,0.37122264093689894,57,Beginner,Intermediate,English,Irregular,0,1,2,Beginner,12,Beginner,1,1
11,111.6851733409764,0.9539263340208058,98,Beginner,Intermediate,Science,Regular,1,1,2,Beginner,53,Advanced,1,3
9,87.07783376044263,0.440543522943745,44,Beginner,Intermediate,History,Regular,1,1,2,Beginner,-1,Beginner,1,1
14,94.45644611639605,1.3540887470761445,61,Beginner,Intermediate,English,Regular,1,1,2,Beginner,16,Advanced,1,3
5,118.37278203382313,0.5774693657321455,99,Beginner,Intermediate,Science,Irregular,0,1,2,Beginner,54,Advanced,1,3
16,85.89384672001866,1.5017086371693598,67,Beginner,Advanced,History,Irregular,0,1,3,Beginner,7,Beginner,1,1
9,106.8166090569537,4.488484713448697,70,Beginner,Advanced,English,Regular,1,1,3,Beginner,10,Advanced,1,3
9,107.69339684965392,0.06978738295634268,78,Intermediate,Intermediate,Science,Regular,1,2,2,Intermediate,18,Advanced,2,3
13,100.00823614174072,0.6947555827508975,86,Beginner,Intermediate,Science,Irregular,0,1,2,Beginner,41,Advanced,1,3
17,127.38833489177048,0.1619351583520382,50,Advanced,Advanced,Science,Regular,1,3,3,Intermediate,-40,Beginner,2,1
14,89.63555259507011,4.409335286317968,40,Advanced,Beginner,History,Regular,1,3,1,Advanced,-20,Advanced,3,3
12,135.63726510656818,2.864591643494792,80,Beginner,Advanced,Science,Regular,1,1,3,Beginner,20,Advanced,1,3
12,86.16854593507648,1.6251247412263752,61,Intermediate,Intermediate,Science,Regular,1,2,2,Advanced,1,Advanced,3,3
12,114.86435714895222,1.0391910953087704,42,Intermediate,Beginner,Math,Regular,1,2,1,Intermediate,-3,Advanced,2,3
12,98.45636211165684,1.4240681361684322,93,Beginner,Advanced,Science,Regular,1,1,3,Beginner,33,Advanced,1,3
16,103.0515426758337,0.7125103916282661,44,Intermediate,Intermediate,Science,Irregular,0,2,2,Beginner,-16,Beginner,1,1
13,100.57915072517731,0.3203354160128417,45,Advanced,Intermediate,Math,Irregular,0,3,2,Advanced,-30,Beginner,3,1
14,95.45401374649069,2.1894829464237238,45,Advanced,Beginner,English,Regular,1,3,1,Advanced,-15,Advanced,3,3
14,129.92405250244028,0.33021314998787576,70,Advanced,Intermediate,Math,Irregular,0,3,2,Advanced,-5,Advanced,3,3
13,138.12832386468878,0.7434033589072802,67,Intermediate,Beginner,History,Regular,1,2,1,Intermediate,22,Advanced,2,3
14,102.61596371397346,1.1550624772134945,92,Beginner,Beginner,English,Regular,1,1,1,Beginner,62,Advanced,1,3
8,86.94831220745411,1.1454807308276032,90,Intermediate,Intermediate,History,Irregular,0,2,2,Advanced,30,Advanced,3,3
12,109.0609754910212,0.4170207851226423,69,Beginner,Intermediate,English,Regular,1,1,2,Beginner,24,Advanced,1,3
11,149.17331334685454,3.9549724719277073,90,Beginner,Advanced,Math,Regular,1,1,3,Beginner,30,Advanced,1,3
14,92.93453939879325,0.2669244801554216,71,Beginner,Beginner,Math,Regular,1,1,1,Beginner,41,Advanced,1,3
15,117.72256080170828,2.7755432973696816,40,Advanced,Intermediate,English,Regular,1,3,2,Advanced,-35,Intermediate,3,2
13,108.2614908846543,1.3954500136689798,63,Beginner,Advanced,History,Irregular,0,1,3,Beginner,3,Beginner,1,1
10,93.88568382966515,1.2768177197448123,98,Intermediate,Beginner,Math,Regular,1,2,1,Advanced,53,Advanced,3,3
9,108.7498980834337,0.17504629201929073,47,Advanced,Intermediate,Math,Irregular,0,3,2,Advanced,-28,Beginner,3,1
8,112.08563677459732,3.1939532368285515,40,Advanced,Intermediate,English,Irregular,0,3,2,Advanced,-35,Intermediate,3,2
12,104.83848574601464,0.1708207772701315,90,Advanced,Beginner,Math,Regular,1,3,1,Advanced,30,Advanced,3,3
12,124.75729100823773,3.962412437723528,75,Beginner,Beginner,History,Irregular,0,1,1,Beginner,45,Advanced,1,3
12,51.42837402100967,1.4723585776442116,60,Beginner,Intermediate,English,Regular,1,1,2,Beginner,15,Beginner,1,1
15,91.78058453323031,2.381760787537624,51,Advanced,Advanced,Math,Regular,1,3,3,Advanced,-39,Intermediate,3,2
11,80.40587360510357,2.643882972850815,78,Beginner,Advanced,History,Regular,1,1,3,Intermediate,18,Advanced,2,3
11,76.88900800216814,2.2381665060853324,79,Intermediate,Beginner,Science,Regular,1,2,1,Intermediate,34,Advanced,2,3
6,67.33738753886513,1.060201805494664,45,Beginner,Advanced,History,Regular,1,1,3,Beginner,-15,Beginner,1,1
17,127.05791989670158,3.6400857297474953,77,Intermediate,Intermediate,English,Regular,1,2,2,Intermediate,17,Advanced,2,3
10,106.55231031539307,0.13991666162446312,62,Intermediate,Advanced,English,Regular,1,2,3,Intermediate,-13,Beginner,2,1
8,115.07118547076917,0.40979818547290914,54,Intermediate,Intermediate,English,Regular,1,2,2,Intermediate,-6,Intermediate,2,2
9,104.2620800295536,1.3669349186124733,96,Beginner,Intermediate,History,Irregular,0,1,2,Beginner,51,Advanced,1,3
12,112.82239855714222,0.3853288373518139,68,Advanced,Beginner,Math,Irregular,0,3,1,Advanced,8,Advanced,3,3
14,116.70510611487056,1.0527220144281042,97,Intermediate,Beginner,History,Regular,1,2,1,Intermediate,52,Advanced,2,3
9,114.89608428364131,0.1626776197752722,76,Advanced,Beginner,History,Regular,1,3,1,Advanced,16,Advanced,3,3
9,42.93057942142738,2.832216251522892,46,Advanced,Intermediate,History,Regular,1,3,2,Intermediate,-29,Beginner,2,1
14,76.10327236200246,0.8753535321118838,56,Beginner,Beginner,Science,Irregular,0,1,1,Beginner,26,Intermediate,1,2
13,95.05543858926852,3.01324684776139,70,Beginner,Advanced,Math,Irregular,0,1,3,Intermediate,10,Advanced,2,3
14,93.57086509761221,1.9449119948191278,83,Intermediate,Intermediate,History,Regular,1,2,2,Intermediate,23,Advanced,2,3
14,97.42653872182865,3.773130958930455,48,Advanced,Beginner,English,Regular,1,3,1,Intermediate,-12,Advanced,2,3
8,87.33488491752648,0.8705816250343084,46,Beginner,Beginner,Science,Irregular,0,1,1,Beginner,16,Intermediate,1,2
7,104.70518608241831,2.755782892928561,89,Beginner,Beginner,Science,Regular,1,1,1,Beginner,59,Advanced,1,3
7,107.13613693824236,1.340843089456799,47,Advanced,Beginner,History,Irregular,0,3,1,Advanced,-13,Beginner,3,1
12,109.1770626132285,3.1958609668502747,40,Beginner,Intermediate,English,Irregular,0,1,2,Beginner,-5,Advanced,1,3
7,102.56109103095268,1.6547246745172963,62,Beginner,Advanced,Science,Irregular,0,1,3,Beginner,2,Intermediate,1,2
13,94.42716090149288,1.039324022336062,49,Intermediate,Advanced,English,Irregular,0,2,3,Beginner,-26,Beginner,1,1
16,97.80499140617948,0.32200796004400767,62,Advanced,Beginner,Science,Regular,1,3,1,Intermediate,2,Intermediate,2,2
18,95.4766812405118,1.460285917322011,42,Intermediate,Beginner,History,Regular,1,2,1,Intermediate,-3,Beginner,2,1
15,98.10546213549617,1.6915099163526004,83,Beginner,Beginner,Science,Irregular,0,1,1,Beginner,53,Advanced,1,3
11,116.51130398234054,0.5628533703894901,62,Beginner,Intermediate,History,Regular,1,1,2,Beginner,17,Intermediate,1,2
12,68.87033464406116,0.6531677958055749,42,Beginner,Intermediate,English,Irregular,0,1,2,Beginner,-3,Beginner,1,1
7,113.34731767701375,1.4218630290474013,84,Beginner,Beginner,Science,Regular,1,1,1,Beginner,54,Advanced,1,3
10,102.2420041463222,0.7183785818349389,84,Beginner,Intermediate,History,Irregular,0,1,2,Beginner,39,Advanced,1,3
14,92.23381034911971,0.9562395127313377,84,Advanced,Beginner,English,Regular,1,3,1,Advanced,24,Advanced,3,3
14,91.68172392834894,1.220425489645191,85,Advanced,Intermediate,English,Regular,1,3,2,Intermediate,10,Advanced,2,3
13,81.75928072826072,0.14231797902595542,48,Advanced,Intermediate,Science,Irregular,0,3,2,Advanced,-27,Beginner,3,1
18,77.04792474825923,0.46913955518836814,65,Intermediate,Intermediate,English,Irregular,0,2,2,Intermediate,5,Beginner,2,1
14,88.14068458173367,0.11271493485271877,61,Intermediate,Intermediate,Science,Irregular,0,2,2,Intermediate,1,Beginner,2,1
14,138.93396744231768,0.975742398902478,65,Beginner,Beginner,English,Regular,1,1,1,Beginner,35,Advanced,1,3
10,121.48524262238351,5.788764272543864,83,Advanced,Advanced,English,Irregular,0,3,3,Advanced,-7,Advanced,3,3
15,99.24524662544209,0.26788148950754764,67,Intermediate,Beginner,Math,Irregular,0,2,1,Intermediate,22,Advanced,2,3
8,97.38138782352704,0.7944243080009292,41,Beginner,Intermediate,Science,Irregular,0,1,2,Beginner,-4,Beginner,1,1
12,106.4291674633344,1.0063732259735034,93,Beginner,Advanced,Science,Regular,1,1,3,Beginner,33,Advanced,1,3
10,104.46423962103665,3.97599286300532,89,Advanced,Advanced,Math,Irregular,0,3,3,Advanced,-1,Advanced,3,3
12,108.0874760967743,0.988536574747945,84,Advanced,Advanced,Math,Regular,1,3,3,Advanced,-6,Advanced,3,3
11,87.76427891988132,1.0154169612555397,41,Beginner,Intermediate,Science,Regular,1,1,2,Intermediate,-4,Beginner,2,1
11,121.6975901790455,1.6283829195278634,70,Advanced,Intermediate,Science,Irregular,0,3,2,Advanced,-5,Advanced,3,3
5,116.5997586685306,1.7221590003629628,49,Beginner,Advanced,English,Irregular,0,1,3,Beginner,-11,Beginner,1,1
17,111.03899331523392,1.8280271362015816,46,Intermediate,Intermediate,English,Irregular,0,2,2,Advanced,-14,Intermediate,3,2
12,85.25036299477459,2.8814706660412686,79,Intermediate,Intermediate,Math,Irregular,0,2,2,Intermediate,19,Advanced,2,3
10,87.9156873873819,1.9977124515627196,70,Beginner,Intermediate,Science,Regular,1,1,2,Intermediate,25,Advanced,2,3
10,103.01790758990548,0.8769732697200787,51,Beginner,Beginner,Math,Regular,1,1,1,Beginner,21,Advanced,1,3
9,99.18249666595166,2.568952269304922,66,Intermediate,Beginner,English,Irregular,0,2,1,Intermediate,21,Advanced,2,3
9,109.93621214816213,1.1943108553296864,96,Intermediate,Advanced,English,Irregular,0,2,3,Intermediate,21,Advanced,2,3
13,97.00188338341184,1.869607497453936,57,Beginner,Beginner,Science,Irregular,0,1,1,Beginner,27,Advanced,1,3
11,100.45445667551364,0.2116903994684462,72,Intermediate,Intermediate,Science,Irregular,0,2,2,Intermediate,12,Intermediate,2,2
11,135.013212737426,1.0793317797080222,71,Intermediate,Advanced,Math,Regular,1,2,3,Advanced,-4,Advanced,3,3
10,92.29567041476047,0.17030346274793934,51,Intermediate,Advanced,History,Regular,1,2,3,Intermediate,-24,Beginner,2,1
13,100.99655697703132,0.0031299993841823683,93,Beginner,Beginner,English,Regular,1,1,1,Intermediate,63,Advanced,2,3
13,59.055519057225176,3.411437912193743,58,Intermediate,Beginner,History,Irregular,0,2,1,Beginner,13,Beginner,1,1
16,94.78224535185772,0.8095665475038998,40,Intermediate,Advanced,English,Irregular,0,2,3,Beginner,-35,Beginner,1,1
7,76.96925419162488,0.4758840875919873,68,Beginner,Intermediate,History,Regular,1,1,2,Beginner,23,Beginner,1,1
9,105.36217093879198,4.267586296931958,68,Intermediate,Advanced,Math,Irregular,0,2,3,Advanced,-7,Advanced,3,3
11,96.29469982488854,0.7673534517501479,65,Beginner,Beginner,English,Regular,1,1,1,Intermediate,35,Advanced,2,3
13,129.84103394939996,1.7072346150482032,57,Advanced,Intermediate,English,Irregular,0,3,2,Advanced,-18,Advanced,3,3
14,74.1139800265189,0.3444037554174071,61,Advanced,Intermediate,Science,Regular,1,3,2,Advanced,-14,Beginner,3,1
9,77.4195585809431,0.8346462912664351,76,Beginner,Advanced,Math,Regular,1,1,3,Beginner,16,Advanced,1,3
7,102.27492205676351,0.23269811889876785,76,Beginner,Advanced,Science,Irregular,0,1,3,Beginner,16,Intermediate,1,2
10,71.87748326609363,1.7315394182593349,76,Intermediate,Advanced,Math,Irregular,0,2,3,Intermediate,1,Advanced,2,3
15,104.19881130507808,0.03990214108390167,46,Beginner,Intermediate,English,Regular,1,1,2,Beginner,1,Beginner,1,1
15,93.75301898770067,0.059164231037837425,46,Advanced,Advanced,Science,Irregular,0,3,3,Advanced,-44,Beginner,3,1
12,100.25544813029286,1.3651579398522733,99,Intermediate,Advanced,Math,Irregular,0,2,3,Advanced,24,Advanced,3,3
14,94.84744530930385,0.09937926737050821,42,Beginner,Advanced,Science,Irregular,0,1,3,Beginner,-18,Beginner,1,1
12,61.37301662550866,0.49626972717650747,80,Intermediate,Beginner,History,Irregular,0,2,1,Intermediate,35,Beginner,2,1
14,110.12777281462014,2.8574124525017774,96,Advanced,Advanced,History,Regular,1,3,3,Advanced,6,Advanced,3,3
11,110.00529802043947,1.0559456080163288,57,Advanced,Advanced,Science,Regular,1,3,3,Advanced,-33,Beginner,3,1
18,112.91057055704916,0.43227436763670724,58,Advanced,Advanced,Science,Regular,1,3,3,Intermediate,-32,Beginner,2,1
11,95.69820272913307,0.5431682669608895,67,Advanced,Advanced,Math,Irregular,0,3,3,Intermediate,-23,Beginner,2,1
9,89.8560958256927,0.23990838004994347,93,Beginner,Beginner,Science,Regular,1,1,1,Beginner,63,Advanced,1,3
8,99.81750564950215,1.0546302053085272,97,Beginner,Intermediate,History,Irregular,0,1,2,Beginner,52,Advanced,1,3
13,87.76696314143113,0.7984392940570029,73,Advanced,Intermediate,History,Regular,1,3,2,Advanced,-2,Beginner,3,1
17,96.99880654036116,1.1079713641384825,69,Beginner,Beginner,English,Irregular,0,1,1,Beginner,39,Advanced,1,3
10,62.67896355279563,0.079706765395271,87,Intermediate,Intermediate,Science,Regular,1,2,2,Intermediate,27,Advanced,2,3
8,103.56323824868865,1.4592322504998156,76,Beginner,Advanced,English,Irregular,0,1,3,Beginner,16,Advanced,1,3
15,110.95443129237826,3.994454438973554,40,Advanced,Intermediate,History,Regular,1,3,2,Advanced,-35,Intermediate,3,2
18,81.80817411156367,0.4830570140604339,53,Intermediate,Beginner,Math,Irregular,0,2,1,Advanced,8,Advanced,3,3
7,94.80656594841994,1.8287041489772418,48,Intermediate,Beginner,History,Regular,1,2,1,Advanced,3,Advanced,3,3
13,122.9671044034684,1.1311366319134923,57,Intermediate,Intermediate,History,Regular,1,2,2,Intermediate,-3,Intermediate,2,2
11,93.33449175087156,1.9937916782661675,41,Intermediate,Advanced,Science,Regular,1,2,3,Intermediate,-34,Beginner,2,1
11,85.92433669848967,0.7211026870603249,92,Advanced,Advanced,History,Irregular,0,3,3,Intermediate,2,Beginner,2,1
14,90.99757303101114,0.4134073853648333,83,Beginner,Intermediate,History,Regular,1,1,2,Beginner,38,Advanced,1,3
14,107.0767535604927,1.5135497910321551,72,Advanced,Advanced,History,Regular,1,3,3,Advanced,-18,Beginner,3,1
15,86.43405595728906,2.2108676838135946,62,Intermediate,Beginner,Science,Irregular,0,2,1,Beginner,17,Advanced,1,3
5,113.90939814322338,0.0471700448767805,60,Advanced,Intermediate,Science,Irregular,0,3,2,Advanced,-15,Beginner,3,1
14,81.2169062843678,1.6545859061316994,82,Beginner,Intermediate,Math,Regular,1,1,2,Beginner,37,Advanced,1,3
10,94.540330655556,1.0395575166804505,56,Intermediate,Intermediate,Math,Regular,1,2,2,Intermediate,-4,Advanced,2,3
14,95.7149047935127,0.4779464858738285,56,Intermediate,Intermediate,English,Irregular,0,2,2,Intermediate,-4,Beginner,2,1
9,95.31436421747189,3.340261163476678,50,Intermediate,Beginner,English,Regular,1,2,1,Intermediate,5,Advanced,2,3
12,94.9349987351787,1.6612661407186744,89,Intermediate,Advanced,Science,Irregular,0,2,3,Advanced,14,Advanced,3,3
13,99.09661470548036,2.2780571406002124,47,Beginner,Advanced,History,Irregular,0,1,3,Beginner,-13,Beginner,1,1
18,107.66593233482935,2.5611678383738177,46,Advanced,Intermediate,History,Irregular,0,3,2,Advanced,-29,Beginner,3,1
12,117.10311285535079,2.9048532674994254,79,Intermediate,Intermediate,English,Irregular,0,2,2,Intermediate,19,Advanced,2,3
11,111.82792806289306,0.16503864736354062,69,Beginner,Beginner,Math,Regular,1,1,1,Intermediate,39,Advanced,2,3
8,116.68457353515558,1.23179586638894,88,Intermediate,Intermediate,History,Irregular,0,2,2,Intermediate,28,Advanced,2,3
12,98.67935768126377,0.42425698384407373,84,Advanced,Advanced,Science,Regular,1,3,3,Advanced,-6,Intermediate,3,2
8,98.20378156628699,3.423686115011767,50,Advanced,Advanced,Science,Regular,1,3,3,Advanced,-40,Intermediate,3,2
12,116.05425075668072,0.07221870797412969,46,Advanced,Intermediate,English,Regular,1,3,2,Advanced,-29,Beginner,3,1
16,108.52292526298761,0.08370624215675171,48,Intermediate,Advanced,History,Regular,1,2,3,Beginner,-27,Beginner,1,1
7,139.58323143117082,0.8814538675614576,41,Beginner,Beginner,Math,Irregular,0,1,1,Beginner,11,Advanced,1,3
10,98.50679505198673,0.7274023751899906,85,Beginner,Intermediate,Science,Irregular,0,1,2,Beginner,40,Advanced,1,3
8,65.70068569748452,1.7710785034733982,74,Advanced,Intermediate,Math,Irregular,0,3,2,Advanced,-1,Advanced,3,3
12,115.09553560877325,0.09558896261838906,74,Advanced,Intermediate,History,Regular,1,3,2,Intermediate,-1,Beginner,2,1
14,105.18479855903514,0.12160776299112677,89,Intermediate,Beginner,English,Regular,1,2,1,Intermediate,44,Advanced,2,3
17,98.94216557931863,0.46327644881239494,76,Beginner,Advanced,History,Irregular,0,1,3,Intermediate,16,Beginner,2,1
14,111.80572874329033,1.540082035193779,52,Intermediate,Advanced,History,Regular,1,2,3,Intermediate,-23,Beginner,2,1
7,112.67365955164001,0.1466095868049635,89,Advanced,Intermediate,Math,Irregular,0,3,2,Intermediate,14,Advanced,2,3
10,119.90078626099674,4.925010224771809,58,Intermediate,Advanced,Science,Irregular,0,2,3,Intermediate,-17,Advanced,2,3
10,120.10485579862961,3.051895176164055,70,Advanced,Advanced,Math,Regular,1,3,3,Advanced,-20,Advanced,3,3
9,109.51438578435713,1.54940985302945,55,Beginner,Advanced,History,Irregular,0,1,3,Beginner,-5,Beginner,1,1
13,104.1015520758521,0.988095037451494,78,Beginner,Beginner,Math,Irregular,0,1,1,Beginner,48,Advanced,1,3
9,101.7374014633527,2.174534251316098,97,Intermediate,Intermediate,Science,Regular,1,2,2,Intermediate,37,Advanced,2,3
10,94.10990397812517,0.613719552273954,50,Intermediate,Beginner,History,Regular,1,2,1,Beginner,5,Beginner,1,1
17,96.24287802793334,2.9568290929187087,52,Advanced,Advanced,English,Regular,1,3,3,Advanced,-38,Beginner,3,1
16,102.24571015306367,1.662489962108665,68,Beginner,Intermediate,Math,Regular,1,1,2,Beginner,23,Advanced,1,3
11,110.16895648952367,1.5987797818446865,76,Beginner,Advanced,Science,Irregular,0,1,3,Beginner,16,Advanced,1,3
12,125.49519944042484,2.6490117431051137,68,Intermediate,Intermediate,Science,Regular,1,2,2,Beginner,8,Advanced,1,3
12,86.74901445734164,2.375219975424767,87,Beginner,Intermediate,History,Regular,1,1,2,Beginner,42,Advanced,1,3
17,110.96134508703749,1.7476472059274464,44,Intermediate,Intermediate,History,Irregular,0,2,2,Beginner,-16,Beginner,1,1
14,82.31117979401975,1.8376419993986117,72,Beginner,Advanced,English,Regular,1,1,3,Beginner,12,Advanced,1,3
12,108.58382343186253,1.9816110541212177,42,Beginner,Beginner,Math,Regular,1,1,1,Intermediate,12,Advanced,2,3
10,79.57386715496374,2.628423180270891,54,Advanced,Advanced,History,Irregular,0,3,3,Advanced,-36,Beginner,3,1
12,111.62606656254455,0.2352521784048117,93,Advanced,Beginner,Science,Irregular,0,3,1,Advanced,33,Advanced,3,3
16,108.37443565869883,0.8536346974512797,41,Advanced,Beginner,Math,Regular,1,3,1,Advanced,-19,Advanced,3,3
18,107.06082297255884,0.6598897186765618,66,Beginner,Advanced,History,Irregular,0,1,3,Beginner,6,Beginner,1,1
10,106.73746530315401,0.8727321841764921,69,Intermediate,Advanced,Science,Regular,1,2,3,Intermediate,-6,Intermediate,2,2
8,104.2322635285064,0.19369895619801655,88,Beginner,Beginner,Science,Regular,1,1,1,Intermediate,58,Advanced,2,3
10,70.70633514840846,0.4850861285847027,98,Beginner,Intermediate,Math,Regular,1,1,2,Beginner,53,Advanced,1,3
12,126.55816450504761,0.30401923808131975,98,Advanced,Advanced,History,Irregular,0,3,3,Intermediate,8,Beginner,2,1
14,126.98339288250405,4.235139926700972,60,Advanced,Beginner,English,Irregular,0,3,1,Intermediate,0,Advanced,2,3
14,93.45236120723295,0.02132126908403389,97,Advanced,Beginner,Math,Irregular,0,3,1,Intermediate,37,Advanced,2,3
12,117.30178089943328,2.0687941429575396,93,Beginner,Beginner,English,Irregular,0,1,1,Beginner,63,Advanced,1,3
11,87.31195889639288,0.02422316074704131,79,Beginner,Beginner,English,Irregular,0,1,1,Intermediate,49,Advanced,2,3
9,95.68227438795306,4.546698814697163,78,Advanced,Beginner,Science,Regular,1,3,1,Advanced,18,Advanced,3,3
16,79.57068308640247,1.1563600383481043,43,Advanced,Beginner,History,Regular,1,3,1,Advanced,-17,Beginner,3,1
10,129.53281216213156,0.7280101472150878,72,Beginner,Beginner,Science,Regular,1,1,1,Beginner,42,Advanced,1,3
14,105.80473743970941,0.717382213684017,55,Beginner,Intermediate,Science,Irregular,0,1,2,Beginner,10,Intermediate,1,2
11,89.44076222737628,2.497220978172321,43,Beginner,Beginner,Science,Regular,1,1,1,Intermediate,13,Advanced,2,3
13,122.02794988047049,0.3751691168833532,63,Intermediate,Advanced,English,Irregular,0,2,3,Intermediate,-12,Beginner,2,1
13,97.03867959916704,0.09256376497297807,78,Intermediate,Intermediate,Math,Regular,1,2,2,Advanced,18,Advanced,3,3
11,109.74508321594564,2.863445158679418,47,Advanced,Beginner,Math,Irregular,0,3,1,Intermediate,-13,Advanced,2,3
13,98.16930022913866,0.5728143117128093,58,Beginner,Beginner,Science,Irregular,0,1,1,Beginner,28,Advanced,1,3
16,110.49804125780895,0.9037509416800776,46,Beginner,Advanced,Math,Regular,1,1,3,Beginner,-14,Intermediate,1,2
10,88.05730495967569,0.12251516699166978,72,Intermediate,Intermediate,Math,Regular,1,2,2,Intermediate,12,Advanced,2,3
13,87.8794988861715,4.384161220310504,43,Advanced,Beginner,Math,Irregular,0,3,1,Advanced,-17,Advanced,3,3
7,100.75989616605,1.7862585540886644,85,Advanced,Intermediate,Math,Irregular,0,3,2,Advanced,10,Advanced,3,3
11,96.23281283051394,0.8812087202644268,56,Intermediate,Intermediate,Math,Irregular,0,2,2,Beginner,-4,Beginner,1,1
10,109.99383079259864,5.43145714361581,49,Beginner,Beginner,Math,Irregular,0,1,1,Beginner,19,Advanced,1,3
14,120.27897293881955,0.49549285029481166,48,Intermediate,Intermediate,Science,Regular,1,2,2,Intermediate,-12,Intermediate,2,2
11,85.43268215225379,0.20977370518733324,75,Advanced,Beginner,History,Irregular,0,3,1,Advanced,15,Beginner,3,1
13,90.42271966520318,0.6714081867214262,67,Beginner,Intermediate,English,Regular,1,1,2,Beginner,22,Advanced,1,3
17,105.23261729048764,1.9918357691210637,91,Beginner,Intermediate,English,Irregular,0,1,2,Beginner,46,Advanced,1,3
9,127.83440426501295,5.033739534260656,50,Beginner,Beginner,Science,Irregular,0,1,1,Beginner,20,Advanced,1,3
10,94.27101964936931,1.1536495891897363,87,Beginner,Advanced,Math,Regular,1,1,3,Beginner,27,Advanced,1,3
17,124.9757117014269,1.5203062744358928,62,Advanced,Beginner,English,Regular,1,3,1,Advanced,2,Advanced,3,3
13,70.32715494092359,0.2899280719769522,84,Intermediate,Intermediate,English,Irregular,0,2,2,Beginner,24,Beginner,1,1
10,102.65759245255268,0.6567983733512248,74,Intermediate,Beginner,History,Regular,1,2,1,Intermediate,29,Advanced,2,3
15,134.3470579976796,0.8779299358474465,72,Intermediate,Advanced,English,Regular,1,2,3,Advanced,-3,Advanced,3,3
13,103.68964129171628,8.621819847380136,74,Advanced,Intermediate,Science,Irregular,0,3,2,Advanced,-1,Advanced,3,3
14,83.0663280996336,0.4434878169368339,42,Beginner,Beginner,Math,Regular,1,1,1,Beginner,12,Advanced,1,3
13,132.4443015315782,0.5290719442814394,80,Advanced,Advanced,English,Irregular,0,3,3,Advanced,-10,Intermediate,3,2
8,111.22704291214205,5.175544129504233,85,Beginner,Beginner,English,Irregular,0,1,1,Beginner,55,Advanced,1,3
13,98.25810285450748,0.8386813555131335,63,Advanced,Intermediate,Science,Irregular,0,3,2,Advanced,-12,Beginner,3,1
17,108.5676400856349,4.9987847243606085,50,Advanced,Beginner,History,Regular,1,3,1,Intermediate,-10,Advanced,2,3
13,102.11227130379893,0.19046841355223557,45,Advanced,Beginner,English,Regular,1,3,1,Advanced,-15,Beginner,3,1
